IP;Latitude;Longitude;Model_Cam;District
10.9.59.43;50.433045;30.592878;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.44;50.433167;30.59273;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.45;50.433938;30.592998;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.46;50.434217;30.594686;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.47;50.434046;30.596322;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.48;50.433738;30.596592;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.49;50.435016;30.598355;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.50;50.43477;30.599225;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.51;50.435002;30.599503;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.52;50.434975;30.599605;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.53;50.435382;30.599863;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.54;50.435512;30.597781;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.55;50.435867;30.598119;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.56;50.436038;30.598457;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.57;50.435973;30.598543;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.58;50.435928;30.599225;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.59;50.436739;30.597219;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.60;50.436788;30.595543;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.61;50.438023;30.594547;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.62;50.438879;30.595194;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.63;50.438816;30.596714;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.64;50.438799;30.596542;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.65;50.438358;30.59665;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.66;50.438293;30.596768;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.67;50.438122;30.592025;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.68;50.43816;30.59296;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.69;50.438436;30.592015;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.70;50.438477;30.592117;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.71;50.438836;30.592589;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.72;50.438598;30.592574;DS-2CD2143G0-IS;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.73;50.440451;30.593693;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
10.9.59.74;50.440451;30.593693;DS-2CD2T43G0-I8;/БМ Київ/Дніпровський район/Русанівка-Безпечний острів
